playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF
javieju01,1971,90,259,32,67,6,4,3,28,5,1,9,33,3,2,3,3
javieju01,1972,44,91,3,19,2,0,2,12,1,0,6,11,0,0,2,1
javiest01,1984,7,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0
javiest01,1986,59,114,13,23,8,0,0,8,8,0,16,27,0,1,0,0
javiest01,1987,81,151,22,28,3,1,2,9,3,2,19,33,3,0,6,0
javiest01,1988,125,397,49,102,13,3,2,35,20,1,32,63,1,2,6,3
javiest01,1989,112,310,42,77,12,3,1,28,12,2,31,45,1,1,4,2
javiest01,1990,123,309,60,92,9,6,3,27,15,7,40,50,2,0,6,2
javiest01,1991,121,176,21,36,5,3,1,11,7,1,16,36,0,0,3,2
javiest01,1992,130,334,42,83,17,1,1,29,18,3,37,54,2,3,3,2
javiest01,1993,92,237,33,69,10,4,3,28,12,2,27,33,1,1,1,3
javiest01,1994,109,419,75,114,23,0,10,44,24,7,49,76,1,2,7,3
javiest01,1995,130,442,81,123,20,2,8,56,36,5,49,63,3,4,5,4
javiest01,1996,71,274,44,74,25,0,2,22,14,2,25,51,0,2,5,0
javiest01,1997,142,440,69,126,16,4,8,50,25,3,56,70,1,5,2,7
javiest01,1998,135,417,63,121,13,5,4,49,21,5,65,63,4,1,4,3
javiest01,1999,132,397,61,113,19,2,3,34,16,7,38,63,4,1,8,2
javiest01,2000,105,342,61,94,18,5,5,40,4,3,42,64,2,0,4,4
javiest01,2001,89,281,44,82,14,1,4,33,11,1,36,47,1,2,3,1
jayjo02,2010,105,287,47,86,19,2,4,27,2,4,24,50,0,3,8,1
jayjo02,2011,159,455,56,135,24,2,10,37,6,7,28,81,1,7,9,4
jayjo02,2012,117,443,70,135,22,4,4,40,19,7,34,71,3,15,9,1
jayjo02,2013,157,548,75,151,27,2,7,67,10,5,52,103,7,14,9,5
jayjo02,2014,140,413,52,125,16,3,3,46,6,3,28,78,3,20,3,4
jayjo02,2015,79,210,25,44,5,1,1,10,0,2,19,36,5,11,3,2
jeffcha01,1950,66,179,21,42,13,1,2,18,7,0.0,6,23,0.0,0,2,0.0
jeffcha01,1951,113,278,44,76,20,2,4,27,8,4,16,23,0.0,1,4,0.0
jeffcha01,1952,102,297,29,65,17,2,4,30,7,2,15,40,0.0,1,7,0.0
jeffcha01,1953,106,183,22,43,3,1,4,22,5,0,21,26,0.0,0,3,0.0
jeffcha01,1954,56,31,13,8,2,1,1,6,2,0,1,7,0.0,0,0,2
jeffcha01,1955,52,23,3,4,0,0,1,1,0,0,2,9,0,0,2,0
jeffcha01,1956,49,54,5,8,2,0,0,5,0,1,3,20,0,0,3,0
jeffcha01,1957,53,69,13,14,3,1,4,11,0,0,5,20,0,1,8,0
jeffcha01,1958,50,9,2,5,0,0,0,0,0,0,1,2,0,0,0,0
jeffcha01,1959,29,4,1,1,1,0,0,0,0,0,0,3,0,0,0,0
jeffegr01,1987,6,6,0,3,1,0,0,2,0,0,0,0,0,0,0,0
jeffegr01,1988,29,109,19,35,8,2,6,17,5,1,8,10,0,0,0,1
jeffegr01,1989,141,508,72,131,28,2,12,56,21,6,39,46,8,5,2,5
jeffegr01,1990,153,604,96,171,40,3,15,68,11,2,46,40,2,5,0,4
jeffegr01,1991,136,486,59,132,19,2,9,62,26,5,47,38,2,2,1,3
jeffegr01,1992,152,604,66,172,36,3,10,75,19,9,43,29,4,1,0,9
jeffegr01,1993,142,544,89,186,24,3,16,83,46,9,62,32,7,2,0,4
jeffegr01,1994,103,397,52,129,27,1,12,55,12,5,45,26,12,1,0,4
jeffegr01,1995,114,480,69,147,31,2,11,56,9,5,35,26,5,0,0,6
jeffegr01,1996,104,404,59,118,17,3,7,51,20,6,36,21,6,1,0,5
jeffegr01,1997,130,476,68,122,25,3,11,48,12,6,53,27,7,2,0,0
jeffegr01,1998,144,555,72,167,28,3,9,58,12,3,29,32,4,1,1,6
jeffegr01,1999,70,205,22,41,8,0,6,18,3,4,13,11,1,4,0,3
jeffegr01,2000,41,142,18,39,8,0,2,14,0,2,16,10,1,0,0,2
jeffere01,1991,31,108,11,21,3,0,3,13,0,0,4,24,0,0,0,1
jeffere01,1992,24,89,8,30,6,2,1,6,0,0,1,17,0,1,0,0
jeffere01,1993,113,366,35,91,11,2,10,34,1,3,28,78,7,5,3,1
jeffere01,1994,63,162,24,53,11,0,8,32,0,0,17,32,5,1,0,1
jeffere01,1995,46,121,21,35,8,0,5,26,0,0,9,24,1,0,0,2
jeffere01,1996,122,386,67,134,30,4,19,74,0,0,25,89,5,3,0,4
jeffere01,1997,136,489,74,156,33,1,13,67,1,2,24,93,5,7,1,3
jeffere01,1998,62,196,24,60,16,1,8,31,0,0,21,40,2,1,0,1
jeffere01,1999,83,206,21,57,13,1,5,17,0,0,17,54,0,2,0,0
jeffest01,1986,14,24,6,5,1,0,1,3,0,0,2,8,0,1,0,0
jeffest01,1987,116,422,59,97,8,7,8,29,34,11,39,92,2,2,3,3
jeffest01,1988,49,111,16,16,1,2,1,4,5,1,9,22,0,1,2,2
jeffest01,1989,45,139,20,34,7,0,4,21,10,4,4,26,0,1,0,2
jeffest01,1990,59,117,22,27,8,0,2,10,9,4,10,26,0,2,1,3
jeffest01,1991,13,19,2,1,0,0,0,0,2,0,1,3,0,0,0,0
jeltzst01,1983,13,8,0,1,0,1,0,1,0,0,1,2,0,0,1,0
jeltzst01,1984,28,68,7,14,0,1,1,7,2,1,7,11,1,0,1,1
jeltzst01,1985,89,196,17,37,4,1,0,12,1,1,26,55,4,0,5,1
jeltzst01,1986,145,439,44,96,11,4,0,36,6,3,65,97,9,1,3,2
jeltzst01,1987,114,293,37,68,9,6,0,12,1,2,39,54,4,1,4,0
jeltzst01,1988,148,379,39,71,11,4,0,27,3,0,59,58,8,0,10,2
jeltzst01,1989,116,263,28,64,7,3,4,25,4,2,45,44,6,1,6,0
jeltzst01,1990,74,103,11,16,4,0,0,10,1,1,6,21,0,0,4,1
jenkife01,1965,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jenkife01,1966,61,51,6,7,0,1,1,2,0,0,3,25,0,0,3,0
jenkife01,1967,39,93,5,14,3,1,0,10,0,0,6,35,0,0,8,1
jenkife01,1968,40,100,4,16,4,0,1,10,0,1,6,41,0,0,6,0
jenkife01,1969,43,108,6,15,2,1,1,9,0,0,6,42,0,0,4,1
jenkife01,1970,40,113,4,14,2,0,3,11,0,0,1,36,0,0,10,2
jenkife01,1971,39,115,13,28,7,1,6,20,0,0,7,40,0,0,8,2
jenkife01,1972,36,109,8,20,1,1,1,8,0,0,5,34,0,0,3,0
jenkife01,1973,38,84,2,10,4,0,0,4,0,0,6,40,0,0,7,0
jenkife01,1974,41,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
jenkife01,1975,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkife01,1976,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkife01,1977,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkife01,1978,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkife01,1979,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkife01,1980,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkife01,1981,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkife01,1982,34,67,2,10,2,0,0,6,0,0,0,23,0,0,12,1
jenkife01,1983,33,53,3,13,2,1,0,5,0,0,1,8,0,0,5,0
jenkige01,1998,84,262,33,60,12,1,9,28,1,3,20,61,4,2,0,1
jenkige01,1999,135,447,70,140,43,3,21,82,5,1,35,87,7,7,3,1
jenkige01,2000,135,512,100,155,36,4,34,94,11,1,33,135,6,15,0,4
jenkige01,2001,105,397,60,105,21,1,20,63,4,2,36,120,7,8,0,5
jenkige01,2002,67,243,35,59,17,1,10,29,1,2,22,60,1,6,0,1
jenkige01,2003,124,487,81,144,30,2,28,95,0,0,58,120,10,6,0,3
jenkige01,2004,157,617,88,163,36,6,27,93,3,1,46,152,10,12,0,6
jenkige01,2005,148,538,87,157,42,1,25,86,0,0,56,138,9,19,0,5
jenkige01,2006,147,484,62,131,26,1,17,70,4,1,56,129,8,11,0,4
jenkige01,2007,132,420,45,107,24,2,21,64,2,2,32,116,10,9,0,3
jenkige01,2008,115,293,27,72,16,0,9,29,1,1,24,68,5,1,0,4
jennide01,2010,17,21,5,4,1,1,0,2,2,2,2,4,0,1,0,0
jennide01,2011,63,247,44,64,9,4,10,25,20,6,31,59,1,6,3,0
jennide01,2012,132,505,85,124,19,7,13,47,31,2,46,120,1,5,6,1
jennide01,2013,139,527,82,133,31,6,14,54,20,8,64,115,0,3,3,5
jennide01,2014,123,479,64,117,30,2,10,36,15,6,47,108,0,6,9,1
jennide01,2015,28,97,9,26,2,1,1,7,5,3,8,17,0,1,0,2
jenseja01,1950,45,70,13,12,2,2,1,5,4,0,7,8,0.0,0,1,0.0
jenseja01,1951,56,168,30,50,8,1,8,25,8,2,18,18,0.0,1,1,0.0
jenseja01,1952,151,589,83,165,30,6,10,82,18,6,67,44,0.0,3,5,0.0
jenseja01,1953,147,552,87,147,32,8,10,84,18,8,73,51,0.0,5,1,0.0
jenseja01,1954,152,580,92,160,25,7,25,117,22,7,79,52,0.0,2,1,11
jenseja01,1955,152,574,95,158,27,6,26,116,16,7,89,63,8,3,3,12
jenseja01,1956,151,578,80,182,23,11,20,97,11,3,89,43,5,1,1,4
jenseja01,1957,145,544,82,153,29,2,23,103,8,5,75,66,3,2,1,5
jenseja01,1958,154,548,83,157,31,0,35,122,9,4,99,65,7,3,1,4
jenseja01,1959,148,535,101,148,31,0,28,112,20,5,88,67,3,0,1,12
jenseja01,1961,137,498,64,131,21,2,13,66,9,8,66,69,2,3,2,4
jeterde01,1995,15,48,5,12,4,1,0,7,0,0,3,11,0,0,0,0
jeterde01,1996,157,582,104,183,25,6,10,78,14,7,48,102,1,9,6,9
jeterde01,1997,159,654,116,190,31,7,10,70,23,12,74,125,0,10,8,2
jeterde01,1998,149,626,127,203,25,8,19,84,30,6,57,119,1,5,3,3
jeterde01,1999,158,627,134,219,37,9,24,102,19,8,91,116,5,12,3,6
jeterde01,2000,148,593,119,201,31,4,15,73,22,4,68,99,4,12,3,3
jeterde01,2001,150,614,110,191,35,3,21,74,27,3,56,99,3,10,5,1
jeterde01,2002,157,644,124,191,26,0,18,75,32,3,73,114,2,7,3,3
jeterde01,2003,119,482,87,156,25,3,10,52,11,5,43,88,2,13,3,1
jeterde01,2004,154,643,111,188,44,1,23,78,23,4,46,99,1,14,16,2
jeterde01,2005,159,654,122,202,25,5,19,70,14,5,77,117,3,11,7,3
jeterde01,2006,154,623,118,214,39,3,14,97,34,5,69,102,4,12,7,4
jeterde01,2007,156,639,102,206,39,4,12,73,15,8,56,100,3,14,3,2
jeterde01,2008,150,596,88,179,25,3,11,69,11,5,52,85,0,9,7,4
jeterde01,2009,153,634,107,212,27,1,18,66,30,5,72,90,4,5,4,1
jeterde01,2010,157,663,111,179,30,3,10,67,18,5,63,106,4,9,1,3
jeterde01,2011,131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5
jeterde01,2012,159,683,99,216,32,0,15,58,9,4,45,90,1,5,6,1
jeterde01,2013,17,63,8,12,1,0,1,7,0,0,8,10,1,1,0,1
jeterde01,2014,145,581,47,149,19,1,4,50,10,2,35,87,0,6,8,4
jeterjo01,1969,28,29,7,9,1,1,1,6,1,1,3,15,1,0,0,0
jeterjo01,1970,85,126,27,30,3,2,2,12,9,5,13,34,1,1,0,0
jeterjo01,1971,18,75,8,24,4,0,1,3,2,0,2,16,0,0,2,0
jeterjo01,1972,110,326,25,72,4,3,7,21,11,5,18,92,4,2,1,0
jeterjo01,1973,89,300,38,72,14,4,7,26,4,3,9,74,0,0,1,3
jeterjo01,1974,6,17,3,6,1,0,0,1,1,2,1,6,0,0,0,0
jimenda01,1999,7,20,3,8,2,0,0,4,0,0,3,4,0,0,0,0
jimenda01,2001,86,308,45,85,19,0,3,33,2,3,39,68,4,0,0,2
jimenda01,2002,114,429,61,108,15,7,4,44,6,3,50,73,1,1,0,2
jimenda01,2003,146,561,69,153,24,7,14,57,11,7,66,89,1,2,6,4
jimenda01,2004,152,563,76,152,28,3,12,67,13,7,82,99,1,2,3,2
jimenda01,2005,35,105,14,24,7,0,0,5,2,1,14,23,0,0,0,0
jimenda01,2006,28,71,8,13,3,0,1,8,0,0,16,13,2,0,1,0
jimenda01,2007,73,102,14,25,7,0,2,10,2,1,21,22,0,1,4,0
jimenma01,1962,139,479,48,144,24,2,11,69,0,1,31,34,3,11,2,5
jimenma01,1963,60,157,12,44,9,0,0,15,0,1,16,14,2,5,1,2
jimenma01,1964,95,204,19,46,7,0,12,38,0,0,15,24,1,5,0,1
jimenma01,1966,13,35,1,4,0,1,0,1,0,0,6,4,0,0,0,0
jimenma01,1967,50,56,3,14,2,0,2,10,0,0,1,4,0,1,0,0
jimenma01,1968,66,66,7,20,1,1,1,11,0,0,6,15,0,5,0,0
jimenma01,1969,6,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0
johjike01,2006,144,506,61,147,25,1,18,76,3,1,20,46,1,13,0,3
johjike01,2007,135,485,52,139,29,0,14,61,0,2,15,41,0,11,0,2
johjike01,2008,112,379,29,86,19,0,7,39,2,0,19,33,1,8,1,2
johjike01,2009,71,239,24,59,11,0,9,22,2,2,12,28,0,5,1,1
johnsal01,1964,43,109,18,33,7,1,4,18,1,2,6,26,1,1,0,0
johnsal01,1965,97,262,27,77,9,3,8,28,4,4,15,60,3,2,1,0
johnsal01,1966,25,86,7,16,0,1,2,6,1,1,5,18,1,0,0,0
johnsal01,1967,81,175,20,39,9,2,1,12,6,3,9,26,0,3,1,1
johnsal01,1968,149,603,79,188,32,6,2,58,16,6,26,71,4,3,0,2
johnsal01,1969,139,523,86,165,18,4,17,88,11,8,25,69,1,9,4,11
johnsal01,1970,156,614,85,202,26,6,14,86,17,2,35,68,9,7,0,3
johnsal01,1971,65,242,19,63,8,0,2,21,5,2,15,34,3,2,1,1
johnsal01,1972,108,356,31,85,10,1,8,37,6,8,22,40,10,1,2,3
johnsal01,1973,158,624,62,179,26,3,8,68,10,5,32,82,5,2,1,4
johnsal01,1974,124,481,60,138,15,3,5,43,20,9,28,62,4,4,1,0
johnsal01,1975,52,119,15,31,5,1,1,15,2,3,7,21,1,0,0,2
johnsal01,1976,125,429,41,115,15,2,6,45,14,10,19,49,1,2,1,6
johnsbo02,1960,76,146,12,30,4,0,1,9,2,0,19,23,1,1,0,0
johnsbo02,1961,61,224,27,66,13,1,6,28,4,2,19,26,2,1,2,2
johnsbo02,1962,135,466,58,134,20,2,12,43,9,6,32,50,1,1,4,1
johnsbo02,1963,82,254,34,75,10,0,8,32,5,1,18,35,0,2,1,0
johnsbo02,1964,93,210,18,52,8,2,3,29,0,0,9,37,1,1,6,1
johnsbo02,1965,87,273,36,66,13,2,5,27,1,0,15,34,2,1,3,2
johnsbo02,1966,71,157,13,34,5,0,1,10,0,1,12,24,1,1,4,0
johnsbo02,1967,94,233,27,81,8,3,5,27,1,1,13,30,0,0,2,2
johnsbo02,1968,75,202,17,53,5,1,0,12,0,0,11,22,3,0,1,1
johnsbo02,1969,70,96,6,29,1,0,2,11,0,0,5,8,1,1,1,1
johnsbo02,1970,30,46,6,8,1,0,1,2,2,1,3,2,0,1,0,1
johnsbr01,1994,36,93,7,23,4,1,3,16,0,0,5,21,0,0,2,1
johnsbr01,1995,68,207,20,52,9,0,3,29,0,0,11,39,2,1,1,4
johnsbr01,1996,82,243,18,66,13,1,8,35,0,0,4,36,2,4,2,4
johnsbr01,1997,101,318,32,83,13,3,13,45,1,1,19,45,8,2,5,4
johnsbr01,1998,99,308,34,73,8,1,13,34,0,2,28,67,4,5,4,1
johnsbr01,1999,45,117,12,27,7,0,5,18,0,0,9,31,0,0,1,0
johnsbr01,2000,37,125,9,26,6,0,4,18,0,0,4,28,0,0,1,2
johnsbr01,2001,3,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0
johnsch04,1994,4,11,5,5,1,0,1,4,0,0,1,4,0,0,0,1
johnsch04,1995,97,315,40,79,15,1,11,39,0,2,46,71,2,4,4,2
johnsch04,1996,120,386,34,84,13,1,13,37,1,0,40,91,6,2,2,4
johnsch04,1997,124,416,43,104,26,1,19,63,0,2,60,109,6,3,3,2
johnsch04,1998,133,459,44,100,18,0,19,58,0,2,45,129,1,1,0,1
johnsch04,1999,135,426,58,107,19,1,16,54,0,0,55,107,2,4,4,3
johnsch04,2000,128,421,76,128,24,0,31,91,2,0,52,106,0,1,1,3
johnsch04,2001,128,451,51,117,32,0,18,75,0,0,38,133,2,4,0,3
johnsch04,2002,83,244,18,53,19,0,6,36,0,0,31,61,7,0,1,4
johnsch04,2003,108,356,49,82,20,0,20,61,1,3,49,84,2,1,1,7
johnsch04,2004,109,305,42,72,20,0,13,47,2,1,49,91,1,5,2,1
johnsch04,2005,19,46,5,9,4,0,0,5,0,0,9,11,0,0,0,0
johnsch05,2009,11,22,1,2,0,0,0,1,0,0,1,6,0,0,0,0
johnsch05,2010,94,341,40,105,22,2,11,52,3,0,15,91,2,2,0,4
johnsch05,2011,107,378,32,95,21,3,7,42,2,2,16,97,3,7,0,4
johnsch05,2012,136,488,48,137,28,5,15,76,5,1,31,132,2,4,1,4
johnsch05,2013,142,514,54,165,34,0,12,68,0,0,29,116,5,2,0,2
johnsch05,2014,153,582,43,153,27,0,10,58,6,0,23,159,2,2,2,2
johnsch05,2015,83,243,18,62,11,0,3,18,2,1,10,74,0,1,0,1
johnscl01,1972,5,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0
johnscl01,1973,7,20,6,6,2,0,2,6,0,0,1,7,0,1,0,0
johnscl01,1974,83,171,26,39,4,1,10,29,0,1,33,45,1,3,0,3
johnscl01,1975,122,340,52,94,16,1,20,65,1,0,46,64,5,5,1,1
johnscl01,1976,108,318,36,72,21,2,10,49,0,0,62,59,6,4,0,0
johnscl01,1977,107,286,46,85,16,0,22,54,0,2,43,53,2,10,0,0
johnscl01,1978,76,174,20,32,9,1,6,19,0,0,30,32,5,1,0,0
johnscl01,1979,100,304,48,82,16,0,20,67,2,0,34,46,5,5,1,6
johnscl01,1980,122,370,53,86,11,1,16,62,0,1,54,65,10,1,0,5
johnscl01,1981,84,273,40,71,8,0,17,59,5,3,28,60,2,3,0,6
johnscl01,1982,73,214,19,51,10,0,7,31,1,2,26,41,2,2,0,2
johnscl01,1983,142,407,59,108,23,1,22,76,0,1,67,69,8,5,1,4
johnscl01,1984,127,359,51,109,23,1,16,61,0,1,50,62,4,3,0,3
johnscl01,1985,106,369,35,96,17,1,13,66,0,0,40,59,2,3,1,4
johnscl01,1986,107,336,48,84,12,1,15,55,0,1,52,57,1,4,0,2
johnsda02,1965,20,47,5,8,3,0,0,1,3,0,5,6,0,0,0,1
johnsda02,1966,131,501,47,129,20,3,7,56,3,4,31,64,3,1,1,7
johnsda02,1967,148,510,62,126,30,3,10,64,4,5,59,82,10,4,5,8
johnsda02,1968,145,504,50,122,24,4,9,56,7,3,44,80,5,5,3,3
johnsda02,1969,142,511,52,143,34,1,7,57,3,4,57,52,2,3,2,7
johnsda02,1970,149,530,68,149,27,1,10,53,2,1,66,68,8,0,3,1
johnsda02,1971,142,510,67,144,26,1,18,72,3,1,51,55,5,5,4,4
johnsda02,1972,118,376,31,83,22,3,5,32,1,1,52,68,8,4,2,2
johnsda02,1973,157,559,84,151,25,0,43,99,5,3,81,93,9,9,0,2
johnsda02,1974,136,454,56,114,18,0,15,62,1,2,75,59,6,3,4,4
johnsda02,1975,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
johnsda02,1977,78,156,23,50,9,1,8,36,1,1,23,20,1,2,2,3
johnsda02,1978,68,138,19,32,3,1,4,20,0,0,15,28,0,4,0,1
johnsda06,2005,109,375,54,103,21,0,15,58,0,1,50,52,1,1,0,8
johnsda06,2006,91,286,30,67,13,1,9,37,0,0,40,45,2,0,0,5
johnsda06,2007,117,416,53,98,20,1,18,62,0,0,72,77,4,3,0,4
johnsda06,2008,11,26,3,5,0,0,2,4,0,0,3,7,0,0,0,0
johnsda06,2010,40,111,15,22,3,0,7,23,1,0,25,27,0,1,0,3
johnsda06,2011,31,84,7,10,1,0,2,4,0,0,6,18,0,1,0,0
johnsda06,2012,14,22,8,8,1,0,3,6,0,0,9,3,1,0,0,0
johnsda06,2013,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
johnsda06,2014,15,38,8,8,2,0,1,7,0,0,7,10,0,1,0,2
johnsda06,2015,12,19,1,3,0,0,0,2,0,0,2,4,0,0,0,0
johnsde01,1960,6,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0
johnsde01,1961,96,302,32,63,11,3,8,44,0,1,16,49,1,1,1,5
johnsde01,1962,17,19,1,2,1,0,0,0,0,0,3,8,0,0,0,0
johnsde01,1964,140,477,63,130,24,4,21,79,4,3,37,98,0,2,1,2
johnsde01,1965,159,616,92,177,30,7,32,130,0,4,52,97,9,2,0,10
johnsde01,1966,142,505,75,130,25,3,24,81,1,2,39,87,5,2,1,7
johnsde01,1967,108,361,39,81,18,1,13,53,0,1,22,104,2,2,0,4
johnsde01,1968,127,342,29,71,11,1,8,33,0,1,35,79,2,3,0,3
johnsde01,1969,138,475,51,121,19,4,17,80,4,2,60,111,4,0,1,9
johnsde01,1970,159,574,66,147,28,3,27,93,0,0,72,132,7,0,2,2
johnsde01,1971,158,582,74,154,29,0,34,95,0,1,72,146,8,2,2,2
johnsde01,1972,96,230,19,49,4,1,9,31,0,1,26,69,4,3,0,3
johnsde01,1973,143,500,64,120,16,2,20,86,0,1,64,126,7,2,4,4
johnsde01,1974,110,351,30,60,4,2,13,43,2,0,32,84,4,0,1,5
johnsde01,1975,151,565,68,135,25,1,19,75,0,1,50,117,0,1,0,5
johnsde01,1976,15,38,3,5,1,1,0,0,0,0,5,11,1,0,0,0
johnsho01,1982,54,155,23,49,5,0,4,14,7,4,16,30,1,1,1,0
johnsho01,1983,27,66,11,14,0,0,3,5,0,0,7,10,0,1,0,0
johnsho01,1984,116,355,43,88,14,1,12,50,10,6,40,67,1,1,4,2
johnsho01,1985,126,389,38,94,18,4,11,46,6,4,34,78,10,0,1,4
johnsho01,1986,88,220,30,54,14,0,10,39,8,1,31,64,8,1,1,0
johnsho01,1987,157,554,93,147,22,1,36,99,32,10,83,113,18,5,0,3
johnsho01,1988,148,495,85,114,21,1,24,68,23,7,86,104,25,3,2,8
johnsho01,1989,153,571,104,164,41,3,36,101,41,8,77,126,8,1,0,6
johnsho01,1990,154,590,89,144,37,3,23,90,34,8,69,100,12,0,0,9
johnsho01,1991,156,564,108,146,34,4,38,117,30,16,78,120,12,1,0,15
johnsho01,1992,100,350,48,78,19,0,7,43,22,5,55,79,5,2,0,3
johnsho01,1993,72,235,32,56,8,2,7,26,6,4,43,43,3,0,0,2
johnsho01,1994,93,227,30,48,10,2,10,40,11,3,39,73,2,0,0,3
johnsho01,1995,87,169,26,33,4,1,7,22,1,1,34,46,0,1,0,2
johnsja01,1966,61,254,35,67,12,4,3,17,3,3,11,36,1,1,2,0
johnsja01,1967,79,230,18,48,7,1,2,10,3,2,5,37,0,0,2,0
johnsja01,1968,41,115,11,30,4,1,0,3,2,1,7,15,0,0,2,0
johnsja01,1969,148,540,64,146,20,5,10,59,3,9,38,75,5,5,8,6
johnsja01,1970,119,320,34,76,10,5,11,39,1,0,24,53,6,1,3,3
johnsja01,1971,124,388,53,101,14,1,16,40,10,5,38,50,4,3,5,2
johnsja01,1972,113,261,27,49,9,0,4,17,2,1,25,42,2,0,4,0
johnsja01,1973,23,28,1,3,1,0,0,3,0,1,2,4,0,0,0,0
johnsja01,1974,64,200,30,59,10,4,6,30,5,5,24,28,4,0,0,0
johnsja01,1975,122,350,50,115,19,2,7,54,7,3,42,39,7,0,3,3
johnsja01,1976,129,440,62,140,38,4,5,53,5,5,41,39,5,2,1,7
johnsja01,1977,112,363,64,103,18,4,15,59,3,7,38,38,3,2,1,7
johnsja01,1978,71,121,9,27,2,0,1,10,0,3,10,19,0,3,0,1
johnsja01,1979,98,249,17,69,9,2,1,39,2,3,20,28,3,0,4,2
johnsja01,1980,109,251,31,77,15,2,2,20,3,2,24,29,1,2,2,0
johnsja01,1981,61,83,8,17,3,0,3,6,0,1,7,13,0,0,0,0
johnsja01,1982,119,282,40,68,14,1,10,45,0,2,45,43,9,0,1,4
johnsja01,1983,86,140,16,36,7,0,6,22,1,1,20,24,6,3,2,0
johnsja01,1984,52,73,8,21,2,2,0,3,0,0,7,18,4,0,0,0
johnsja01,1985,17,15,0,2,1,0,0,2,0,0,1,2,1,0,0,0
johnske05,2005,87,290,46,70,12,3,9,40,2,1,40,75,1,1,2,1
johnske05,2007,147,521,91,144,26,10,16,68,9,5,79,117,3,4,2,2
johnske05,2008,150,547,86,157,39,6,12,69,11,6,52,113,2,2,9,4
johnske05,2009,106,303,47,68,20,3,8,29,7,2,32,54,1,3,6,2
johnske05,2010,154,585,93,166,36,5,26,71,13,7,79,148,1,2,3,2
johnske05,2011,147,545,75,121,27,7,21,58,16,6,60,163,2,4,4,0
johnske05,2012,142,507,61,114,19,2,16,55,14,2,62,159,4,5,2,4
johnske05,2013,118,366,41,86,12,2,16,52,7,4,35,99,1,3,0,3
johnske05,2014,106,265,29,57,14,2,7,27,2,2,29,71,0,2,0,1
johnske05,2015,111,310,38,82,11,0,14,47,2,1,23,81,2,0,0,1
johnsla02,1974,10,29,1,10,0,0,0,2,0,0,0,3,0,0,0,1
johnsla02,1975,8,30,2,6,3,0,1,1,0,0,1,5,0,0,0,0
johnsla02,1976,82,222,29,71,11,1,4,33,2,1,19,37,1,2,1,4
johnsla02,1977,118,374,52,113,12,5,18,65,1,1,24,53,3,0,0,3
johnsla02,1978,148,498,52,136,23,2,8,72,6,5,43,46,2,2,1,7
johnsla02,1979,133,479,60,148,29,1,12,74,8,2,41,56,1,2,0,4
johnsla02,1980,147,541,51,150,26,3,13,81,2,3,47,53,5,0,1,7
johnsla02,1981,41,134,10,37,7,0,1,15,0,2,5,14,1,0,1,2
johnsla02,1982,105,324,37,84,11,0,7,38,3,5,31,40,0,1,2,0
johnsla03,1987,33,59,4,13,2,1,0,7,6,1,4,6,1,0,0,0
johnsla03,1988,33,124,11,23,4,1,0,6,6,2,6,11,0,0,2,0
johnsla03,1989,50,180,28,54,8,2,0,16,16,3,17,24,0,0,2,0
johnsla03,1990,151,541,76,154,18,9,1,51,36,22,33,45,2,1,8,4
johnsla03,1991,159,588,72,161,14,13,0,49,26,11,26,58,2,1,6,3
johnsla03,1992,157,567,67,158,15,12,3,47,41,14,34,33,4,1,4,5
johnsla03,1993,147,540,75,168,18,14,0,47,35,7,36,33,1,0,3,0
johnsla03,1994,106,412,56,114,11,14,3,54,26,6,26,23,5,2,0,3
johnsla03,1995,142,607,98,186,18,12,10,57,40,6,32,31,2,1,2,3
johnsla03,1996,160,682,117,227,31,21,9,69,50,12,33,40,8,1,3,5
johnsla03,1997,111,410,60,126,16,8,5,39,20,12,42,31,3,0,0,2
johnsla03,1998,85,304,51,85,8,4,2,21,10,6,26,22,1,0,1,1
